"primary_gene_id","Molecule","combined_score","sig_count","fischers_combined_p","mean_logFC","MeanDecreaseGini_mean","stability","identified_biomarker","rank.fischers_combined_p","rank.abs_mean_logFC","rank.MeanDecreaseGini_mean","rank.stability","score.identified_biomarker"
"FKBP9","O95302",15191.5,24,239.54797362886,0.687627047680066,0.00846227744718053,13,0,3985,3582,3691,3933.5,0
"APC","P25054",15187,18,204.131982280457,0.932394108233505,0.00929704287419347,9,0,3901,3891,3753,3642,0
"CYP51A1","Q16850",15181,14,173.253987595668,1.40257521637957,0.00830062353464925,9,0,3779,4087,3673,3642,0
"DDX10","Q13206",15171,16,180.848199807755,0.73574889482091,0.0115569900604872,11,0,3824,3667,3860,3820,0
"PIK3R1","P27986",15163,26,259.68784250062,1.03664191054125,0.00833404712597942,8,0,4027,3957,3677,3502,0
"CTTN","Q14247",15159,26,249.402177074541,0.805556355801345,0.00631400468464097,12,0,4008,3766,3501,3884,0
"PCYOX1L","Q8NBM8",15147.5,14,181.855303646064,-0.570939982946883,0.0234858981008422,14,0,3829,3303,4041,3974.5,0
"VPS50","Q96JG6",15139,26,259.714165127086,0.952765941988805,0.0086393810670467,8,0,4028,3904,3705,3502,0
"NCAPD2","Q15021",15138,18,203.563028745471,0.648685312693873,0.0115031691641592,12,0,3900,3495,3859,3884,0
"CDH2","P19022",15135.5,14,194.409239736091,-0.554235685844775,0.0163885333324546,17,0,3869,3240,3977,4049.5,0
"PNPLA8","Q9NP80",15134,22,208.387475058616,-0.888227673135881,0.00883653227641865,9,0,3916,3855,3721,3642,0
"ABCE1","P61221",15133.5,26,242.317541141978,0.714887307329194,0.00966136711090568,10,0,3992,3632,3767,3742.5,0
"NEO1","Q92859",15120,21,207.449037751113,-0.98040106082434,0.00992955149077103,8,0,3912,3924,3782,3502,0
"PCDH1","Q08174",15110,24,252.726163353078,0.825107924485694,0.0104475681661981,8,0,4015,3785,3808,3502,0
"GSDMD","P57764",15106.5,6,124.576013931652,-1.26623960524564,0.0122320303759994,10,0,3416,4058,3890,3742.5,0
"MLC1","Q15049",15090,12,176.916664332578,0.684369549618336,0.0108460939560357,12,0,3802,3576,3828,3884,0
"AIMP1","Q12904",15084.5,6,121.975181545357,-0.751348876360875,0.0139488059956326,19,0,3381,3696,3929,4078.5,0
"TRIM32","Q13049",15081,15,186.266149008868,1.06901711806891,0.00768033147655304,9,0,3840,3970,3629,3642,0
"MYLK","Q15746",15054,19,190.165258484514,0.749358446529522,0.0116693465198596,9,0,3855,3693,3864,3642,0
"COX5B","P10606",15044,25,275.759200137741,-0.954709529378423,0.00714958088442918,8,0,4047,3908,3587,3502,0
"PRKAR2B","P31323",15043,8,153.307010167133,0.799494208514469,0.016301795269583,9,0,3668,3758,3975,3642,0
"DPYSL2","Q16555",15043,20,228.944758194488,-0.459686013792202,0.0337514294834553,21,0,3963,2897,4087,4096,0
"PSMC5","P62195",15039,22,208.121724345084,1.19574444747465,0.00707864038335578,8,0,3915,4040,3582,3502,0
"MASP1","P48740",15036,10,163.804051152958,0.858500640797752,0.0161906530002505,8,0,3733,3829,3972,3502,0
"DNAJB14","Q8TBM8",15026.5,5,136.523037541197,0.824531129488972,0.00762414447350011,19,0,3544,3783,3621,4078.5,0
"S1PR2","O95136",15025,18,186.261560559349,-0.989670239376199,0.00939947109210783,8,0,3839,3928,3756,3502,0
"STBD1","O95210",15014,21,211.748794134295,-0.998466428323396,0.00813826119110379,8,0,3924,3933,3655,3502,0
"CTSA","P10619",15011,22,231.909695281876,0.94853245831608,0.00631269636165423,9,0,3967,3902,3500,3642,0
"PSMD11","O00231",15010,11,184.482809838429,-0.755824548692996,0.015542104088012,8,0,3834,3713,3961,3502,0
"CCT4","P50991",15004.5,11,167.155334818611,0.555223616792335,0.0219700741644716,14,0,3759,3245,4026,3974.5,0
"WDR44","Q5JSH3",15001.5,19,215.971624121416,-0.648463373317078,0.010877493910152,10,0,3934,3494,3831,3742.5,0
"NAXD","Q8IW45",15001.5,14,172.881657933222,-1.21941622643945,0.00571512129442376,10,0,3778,4049,3432,3742.5,0
"MACROH2A1","O75367",15000.5,9,160.831565047533,0.683878392898156,0.0162457044899068,10,0,3709,3575,3974,3742.5,0
"IDH3A","P50213",14998,26,250.651657627644,1.13833390111352,0.00609542597581297,8,0,4011,4010,3475,3502,0
"INPP5F","Q9Y2H2",14996,14,160.529852487585,0.616121656401105,0.0168877626147851,12,0,3707,3418,3987,3884,0
"NOP56","O00567",14992.5,8,151.41184902187,-0.602762672454555,0.0146520785355361,15,0,3652,3391,3942,4007.5,0
"RFTN1","Q14699",14992,16,189.358938619158,-0.850970250705772,0.00835538343019558,9,0,3852,3820,3678,3642,0
"MESD","Q14696",14986,27,249.628350336931,-1.45290927214167,0.00390872596449531,12,0,4010,4092,3000,3884,0
"PTGFRN","Q9P2B2",14984.5,12,179.817490812156,-0.80170648958979,0.00820507846493439,10,0,3817,3761,3664,3742.5,0
"ACIN1","Q9UKV3",14980.5,26,221.231087853518,0.633847052451542,0.00728451992685577,14,0,3946,3459,3601,3974.5,0
"RAN","P62826",14968,17,193.968763818978,0.549982866128817,0.0173674373288702,12,0,3868,3224,3992,3884,0
"H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4C16","P62805",14954,16,195.329036093055,0.75677060727078,0.00885483273297963,9,0,3873,3715,3724,3642,0
"NNMT","P40261",14953,8,137.834769625203,0.911036153660223,0.0119916854680046,9,0,3557,3873,3881,3642,0
"AHCYL2","Q96HN2",14942.5,18,196.130962832247,-0.912504725655575,0.0120429436113111,7,0,3878,3874,3885,3305.5,0
"MRPS5","P82675",14937,16,184.352581606141,1.16519577869267,0.00576320200609562,9,0,3833,4023,3439,3642,0
"HECTD1","Q9ULT8",14933,12,162.428986556305,0.705071632447847,0.00974120827693617,11,0,3722,3616,3775,3820,0
"TMEM256","Q8N2U0",14928,25,238.655060070878,-1.22338505007608,0.00394987834598509,12,0,3981,4051,3012,3884,0
"PNMA1","Q8ND90",14920,16,187.42512778287,1.15064241647566,0.00565718337586584,9,0,3847,4017,3414,3642,0
"UAP1","Q16222",14908,4,123.763040761865,-0.872957976372527,0.00980550096346772,12,0,3406,3842,3776,3884,0
"KIF21A","Q7Z4S6",14894.5,9,162.918036340711,-0.545819486321395,0.017084482664377,14,0,3725,3205,3990,3974.5,0
"LRRC47","Q8N1G4",14894.5,22,216.501692352055,0.579993623293338,0.00805922990839927,14,0,3936,3333,3651,3974.5,0
"MTHFD1L","Q6UB35",14888.5,14,175.286529533618,-0.639672663034384,0.0118883144394031,10,0,3794,3479,3873,3742.5,0
"COQ5","Q5HYK3",14880.5,7,136.789215243957,-0.691188136716948,0.0105422442570043,13,0,3548,3587,3812,3933.5,0
"APOB","P04114",14867.5,9,167.088127302812,0.890831043687149,0.0064076878383279,10,0,3755,3859,3511,3742.5,0
"PFKL","P17858",14866,25,237.56279436859,-0.618111043980366,0.0106488102815731,9,0,3980,3426,3818,3642,0
"FKBP10","Q96AY3",14865,17,186.687293397591,0.78065888106568,0.00991713375119848,8,0,3844,3738,3781,3502,0
"FITM2","Q8N6M3",14862,4,127.801362048513,-1.13373678663842,0.00963929897158225,9,0,3448,4007,3765,3642,0
"PTRH2","Q9Y3E5",14853,15,172.759043840147,0.872973407674515,0.00895132473340213,8,0,3776,3843,3732,3502,0
"VTN","P04004",14850,28,274.155174622643,0.56084553486963,0.0081207195458804,12,0,4044,3268,3654,3884,0
"ZNF330","Q9Y3S2",14838.5,26,239.51851806974,-0.764358398198724,0.00551237719796543,10,0,3984,3721,3391,3742.5,0
"PDHB","P11177",14835.5,17,204.696282049986,-0.588241415679136,0.0078538594200586,13,0,3904,3356,3642,3933.5,0
"CSK","P41240",14831,19,189.609441385967,0.97349724511345,0.00477313149830582,11,0,3853,3920,3238,3820,0
"S100A8","P05109",14827,7,156.525604269318,0.508305561764941,0.0186453310950353,18,0,3689,3071,4002,4065,0
"RANBP1","P43487",14823.5,14,186.645717060724,-0.591718245248584,0.0118722953313867,10,0,3843,3366,3872,3742.5,0
"IRF2BPL","Q9H1B7",14805,10,161.151655709574,-1.55927534108965,0.00527006654565478,9,0,3713,4099,3351,3642,0
"CLINT1","Q14677",14802,7,151.61347739758,1.02600050272348,0.00678316070911294,9,0,3655,3950,3555,3642,0
"HSPA12A","O43301",14797,19,191.302716717064,-0.504029289396923,0.0176352422930664,12,0,3860,3058,3995,3884,0
"HRG","P04196",14796,28,256.024274551849,-0.506150557764016,0.0276630897720233,9,0,4023,3064,4067,3642,0
"AEBP1","Q8IUX7",14796,7,153.521801199521,-0.742662227613067,0.0146803757355501,8,0,3670,3681,3943,3502,0
"NAPB","Q9H115",14781,6,133.951499801326,-0.5244284305236,0.0222311635244933,22,0,3520,3130,4029,4102,0
"CFH","P08603",14776,17,191.4112107357,0.534854948872204,0.0113319420762105,12,0,3862,3177,3853,3884,0
"KIF13B","Q9NQT8",14774.5,11,171.204074312269,-0.564449583239233,0.00828003148411126,17,0,3770,3284,3671,4049.5,0
"FKBP8","Q14318",14768.5,17,204.23883859629,1.08273207406402,0.00709318156692811,7,0,3902,3977,3584,3305.5,0
"GGCT","O75223",14766,8,162.568704934446,-0.90263933513686,0.00528212957582792,11,0,3723,3869,3354,3820,0
"UBP1","Q9NZI7",14760,12,177.004202491312,1.18152685692234,0.0130560559288771,6,0,3803,4034,3911,3012,0
"STT3A","P46977",14753.5,21,226.817504195308,-0.837216783368465,0.00841473865111771,7,0,3959,3803,3686,3305.5,0
"HAPLN2","Q9GZV7",14747,14,180.829320987294,-0.644087171493296,0.00755993697950893,11,0,3823,3486,3618,3820,0
"PABPC4","Q13310",14727.5,2,107.844338600268,0.657299530751485,0.0152195748566887,17,0,3211,3514,3953,4049.5,0
"SEL1L","Q9UBV2",14724.5,19,190.888228083674,-0.482653622327192,0.0128053035978926,14,0,3858,2986,3906,3974.5,0
"CDK5RAP3","Q96JB5",14719,17,205.297455089395,-0.660065835002718,0.00997492399017503,8,0,3907,3523,3787,3502,0
"C4BPB","P20851",14713,27,229.580781813084,0.658156351280644,0.00564168213326983,11,0,3964,3517,3412,3820,0
"ATP2A3","Q93084",14712,9,157.822194467197,-0.700893034134344,0.0131499567547761,8,0,3696,3599,3915,3502,0
"SCARB2","Q14108",14696.5,25,223.979255316404,-0.793215795716823,0.00843919196357304,7,0,3953,3751,3687,3305.5,0
"EFHD1","Q9BUP0",14689.5,6,136.262782039857,0.752931588175044,0.00642224590510968,13,0,3543,3699,3514,3933.5,0
"FKBP5","Q13451",14684.5,18,202.049991329302,0.745831700816191,0.0102256554238102,7,0,3896,3686,3797,3305.5,0
"DENND4C","Q5VZ89",14683.5,7,136.949301701196,0.61802618486505,0.00896339611804318,14,0,3551,3425,3733,3974.5,0
"TTC21B","Q7Z4L5",14680,7,142.941758395413,-0.602605165994228,0.0119247564567318,11,0,3595,3390,3875,3820,0
"DAAM2","Q86T65",14677.5,4,139.570887158476,0.737493546443381,0.0084877339078315,10,0,3572,3669,3694,3742.5,0
"NCKAP1","Q9Y2A7",14675,25,232.448641636693,-0.443929516469505,0.0168814506912649,12,0,3969,2837,3985,3884,0
"SOGA3","Q5TF21",14673,11,170.586395944938,0.557387276410548,0.0108798960915545,11,0,3768,3253,3832,3820,0
"USP8","P40818",14670.5,4,122.143822313876,-0.528829800796364,0.032890964954072,17,0,3384,3152,4085,4049.5,0
"SOD3","P08294",14658,25,252.467983687734,1.16784790120412,0.00423383181758939,8,0,4014,4027,3115,3502,0
"RPS17","P08708",14654,9,163.358395022019,0.743512189930175,0.00728972897945131,9,0,3727,3682,3603,3642,0
"PLEKHB1","Q9UF11",14653,8,150.769051757047,-0.796971693504158,0.00737206083482018,9,0,3644,3756,3611,3642,0
"NUDC","Q9Y266",14642,12,157.920582825177,0.777685533897939,0.00866929270170958,8,0,3697,3734,3709,3502,0
"EIF3M","Q7L2H7",14640.5,18,192.914705024015,-1.21033802029472,0.00568839362020948,7,0,3866,4047,3422,3305.5,0
"AK4","P27144",14638.5,6,126.727639054642,-0.648013134392972,0.00907096561600856,14,0,3432,3492,3740,3974.5,0
"GFUS","Q13630",14629.5,7,142.892672485122,-0.865324878017069,0.00588791492561919,10,0,3594,3836,3457,3742.5,0
"GPR37L1","O60883",14621.5,18,181.161749119457,-0.600971623906108,0.00821377159676695,10,0,3825,3388,3666,3742.5,0
"ZC3H15","Q8WU90",14619,19,225.261351992433,1.03662938592615,0.0084923650828398,6,0,3956,3956,3695,3012,0
"ARHGAP23","Q9P227",14619,8,165.306217618566,0.815682125135598,0.00729565206833834,8,0,3740,3773,3604,3502,0
"SLC1A3","P43003",14614.5,17,185.777168876896,-0.45498905284629,0.0134240731080555,14,0,3837,2883,3920,3974.5,0
"CNR1","P21554",14611,5,145.204451843541,1.00625211680676,0.00680682964146526,8,0,3612,3939,3558,3502,0
"CPVL","Q9H3G5",14606,4,140.524556849837,0.945044434385239,0.00618495848684501,9,0,3581,3898,3485,3642,0
"ARRB1","P49407",14603.5,21,216.338810263674,1.06211225813881,0.00553312246101316,7,0,3935,3968,3395,3305.5,0
"MAPK3","P27361",14593,11,167.13137592473,-1.10312183666411,0.00521107156809479,8,0,3758,3990,3343,3502,0
"ECT2","Q9H8V3",14591,5,129.933285514833,-0.589052766554763,0.0143217714899778,11,0,3473,3358,3940,3820,0
"PDLIM3","Q53GG5",14583,5,128.036782862062,0.749111924076732,0.0143016765000603,8,0,3451,3691,3939,3502,0
"TUBA1C","Q9BQE3",14577.5,13,167.107832256282,-1.40967594909673,0.00570671617021597,7,0,3756,4088,3428,3305.5,0
"VPS16","Q9H269",14577,14,175.114626739908,-0.744166210128577,0.00728235822418559,8,0,3791,3684,3600,3502,0
"NDUFV1","P49821",14568,9,156.720724555272,-0.495113739890076,0.0162008039701583,12,0,3690,3021,3973,3884,0
"DNM3","Q9UQ16",14560.5,12,167.755045378541,-0.791819238720621,0.00911982752850366,7,0,3761,3749,3745,3305.5,0
"VASN","Q6EMK4",14559,7,143.930876959298,-0.575200589730239,0.00938538038794736,12,0,3604,3316,3755,3884,0
"NMD3","Q96D46",14558,9,154.836185256026,0.648428268544093,0.00911540169789103,9,0,3679,3493,3744,3642,0
"CDC37","Q16543",14556,15,177.58195810446,-0.740514663823647,0.006924426284643,8,0,3806,3676,3572,3502,0
"HBM","Q6B0K9",14555.5,17,180.133736265266,-0.999801627906018,0.00628039950864658,7,0,3821,3935,3494,3305.5,0
"SYK","P43405",14546,14,179.88040079247,0.453882765930154,0.0156635045182255,12,0,3819,2880,3963,3884,0
"LCLAT1","Q6UWP7",14539.5,10,158.961268808525,0.597799777213792,0.00874142611676573,10,0,3701,3381,3715,3742.5,0
"RNASE3","P12724",14532,12,165.304419700248,-0.565189336028146,0.00758290946247333,12,0,3739,3290,3619,3884,0
"DOCK3","Q8IZD9",14520.5,10,151.730291070691,-0.480416406776344,0.0119300817758093,15,0,3656,2981,3876,4007.5,0
"ALG1","Q9BT22",14519,10,166.815324627334,1.03708932584372,0.00503660631596558,8,0,3751,3958,3308,3502,0
"APEH","P13798",14518,8,153.994671253392,0.830383549160189,0.00673078185951588,8,0,3673,3794,3549,3502,0
"RPL32","P62910",14509.5,27,260.945713879675,1.11748971112209,0.0119752457390652,5,0,4030,3998,3880,2601.5,0
"NES","P48681",14509,26,227.023315682658,-0.428513935467866,0.0123817149068532,12,0,3960,2772,3893,3884,0
"SOD2","P04179",14505.5,19,203.211982922295,-0.418614373778455,0.0151190445835654,13,0,3897,2727,3948,3933.5,0
"ELP3","Q9H9T3",14503.5,10,157.973506291702,0.617363598427726,0.00783257614817044,10,0,3698,3423,3640,3742.5,0
"TUBA4A","P68366",14501,8,151.150047039222,-1.27489469182358,0.00436042814254889,9,0,3649,4061,3149,3642,0
"HS1BP3","Q53T59",14491.5,0,104.838161631684,0.649544724538398,0.0107942122868681,15,0,3160,3498,3826,4007.5,0
"GFPT2","O94808",14491,16,190.856236015595,0.570964492075861,0.0084408142503779,9,0,3857,3304,3688,3642,0
"PPM1H","Q9ULR3",14488,4,113.308356894371,-0.518455625909952,0.0254551491484316,16,0,3290,3111,4055,4032,0
"PSPH","P78330",14471,6,128.051048092727,0.628349440774895,0.00943033903139631,11,0,3453,3440,3758,3820,0
"PPP1R18","Q6NYC8",14469,12,166.900384697587,-0.917225760138775,0.00453959337589369,9,0,3754,3877,3196,3642,0
"SYN2","Q92777",14469,5,127.969240034885,0.72536971037653,0.00888933008202668,9,0,3449,3653,3725,3642,0
"DOCK8","Q8NF50",14464.5,7,154.065782899469,-0.558260089189914,0.00999492169197917,10,0,3674,3259,3789,3742.5,0
"LIN7C","Q9NUP9",14454.5,11,173.356471589996,-1.04923348467969,0.00559493656170833,7,0,3781,3963,3405,3305.5,0
"FSCN1","Q16658",14448,19,204.816706309417,0.505261881831945,0.00726435541588909,12,0,3905,3062,3597,3884,0
"CNTN2","Q02246",14436,16,209.942686662139,-1.16540185311507,0.00615596431170869,6,0,3920,4024,3480,3012,0
"RBM12","Q9NTZ6",14433,9,144.96533214552,-0.794503743440571,0.00570076903488668,9,0,3610,3754,3427,3642,0
"ELMO1","Q92556",14432.5,7,140.308905588696,0.466085924237633,0.0189580722375096,13,0,3577,2917,4005,3933.5,0
"VARS1","P26640",14430,19,212.38649371255,-0.515053612710501,0.00656020345419127,12,0,3925,3096,3525,3884,0
"TBL3","Q12788",14420,7,150.911366412988,-1.13113636772478,0.00488458236563096,8,0,3645,4005,3268,3502,0
"SNX4","O95219",14416.5,4,120.899833896818,-0.488042324765082,0.0181379936961231,17,0,3370,2999,3998,4049.5,0
"LIMA1","Q9UHB6",14415,12,172.862703148802,0.769818141502011,0.00564001675603461,8,0,3777,3725,3411,3502,0
"C1R","P00736",14414.5,14,179.977727137018,0.671453336580634,0.00910508050521242,7,0,3820,3546,3743,3305.5,0
"SMC6","Q96SB8",14407.5,17,189.82857886058,-0.763960535167052,0.00415795371948313,10,0,3854,3720,3091,3742.5,0
"MRPS15","P82914",14404.5,0,92.2566141888757,0.69770174052291,0.0130613621330701,13,0,2965,3594,3912,3933.5,0
"REPS1","Q96D71",14403,16,185.288250582401,-0.961578531464147,0.00437847092389023,8,0,3835,3912,3154,3502,0
"RPL15","P61313",14397,20,207.847222565178,-0.89019040124529,0.0074316649141454,6,0,3913,3857,3615,3012,0
"MRPL24","Q96A35",14389,17,197.929878017144,-0.863774372539925,0.00814231835961741,6,0,3886,3834,3657,3012,0
"SH3GL1","Q99961",14380,13,173.445746275828,0.754465053611058,0.0119593621375309,6,0,3783,3706,3879,3012,0
"HINT1","P49773",14373.5,17,190.942743808681,0.716476056657376,0.00692972692435716,7,0,3859,3635,3574,3305.5,0
"SUGP2","Q8IX01",14367,7,138.324372297639,0.717157805270707,0.00823788334504918,8,0,3560,3637,3668,3502,0
"GNA13","Q14344",14366.5,14,181.293392179423,-0.447940114024534,0.0147646234499859,10,0,3826,2854,3944,3742.5,0
"HSDL1","Q3SXM5",14356.5,21,195.213408186339,-0.531759740821315,0.00703502207282306,10,0,3872,3163,3579,3742.5,0
"GIT1","Q9Y2X7",14353,15,174.241769184344,0.440974926381064,0.0135375137377815,11,0,3786,2825,3922,3820,0
"SLC8A1","P32418",14351.5,23,223.468176059723,1.17780288529539,0.00408190503396386,7,0,3952,4029,3065,3305.5,0
"USP19","O94966",14351,7,140.423417016891,0.575974843379164,0.00689946779922241,12,0,3580,3319,3568,3884,0
"RAB10","P61026",14350,16,188.213738335759,-0.886711637168972,0.00774007446990823,6,0,3851,3854,3633,3012,0
"EPS15L1","Q9UBC2",14349,11,155.679320033664,0.855909652311993,0.0051874036469406,8,0,3685,3825,3337,3502,0
"PZP","P20742",14347.5,10,168.171532408802,0.509210081158457,0.00701744296576777,13,0,3762,3074,3578,3933.5,0
"PSMC1","P62191",14342,13,163.353704011048,0.509340659373688,0.0125302856038055,9,0,3726,3076,3898,3642,0
"RPS6","P62753",14339.5,8,144.187387150513,-0.516742071750514,0.0120676932175326,10,0,3606,3105,3886,3742.5,0
"FCN1","O00602",14332.5,7,131.960244884086,-0.876582243209716,0.00841149006564446,7,0,3496,3846,3685,3305.5,0
"SKIC3","Q6PGP7",14328,6,149.430984240525,0.587180308931585,0.0110277812059614,8,0,3635,3353,3838,3502,0
"PKN2","Q16513",14321.5,17,194.801858533286,-1.31678013735227,0.00981844882793198,5,0,3871,4072,3777,2601.5,0
"PAPOLA","P51003",14319.5,3,106.133468535255,0.490561144414717,0.0240414214531756,20,0,3177,3009,4045,4088.5,0
"APBA2","Q99767",14318,9,161.093415922749,-1.46932007208502,0.00394657136744093,8,0,3712,4094,3010,3502,0
"NF2","P35240",14294,8,153.793857023013,-0.519687266691921,0.0117027773186939,9,0,3672,3115,3865,3642,0
"NDUFS2","O75306",14292,23,215.170184004494,-0.4983944473178,0.0107609770281949,8,0,3931,3035,3824,3502,0
"AGAP2","Q99490",14283,17,192.716176207479,-0.544751762032246,0.00877565863410755,8,0,3864,3201,3716,3502,0
"MRPL46","Q9H2W6",14280,2,102.158413241317,-0.946614111876157,0.00961551337354608,8,0,3114,3900,3764,3502,0
"STX1B","P61266",14279.5,22,196.936505766655,-0.487395319327592,0.00814412518756576,10,0,3881,2998,3658,3742.5,0
"SEZ6L2","Q6UXD5",14279.5,5,136.178356486478,-0.493716768730157,0.00997857991456403,13,0,3541,3017,3788,3933.5,0
"LINGO1","Q96FE5",14274.5,13,168.909194213501,0.667713793807354,0.00827210555846839,7,0,3765,3535,3669,3305.5,0
"PHKA1","P46020",14271,9,161.778731385882,-0.631362968373803,0.0059065026444418,9,0,3718,3453,3458,3642,0
"PFKM","P08237",14253.5,13,177.054093379838,-0.397272428896954,0.0106498000536727,15,0,3804,2623,3819,4007.5,0
"FUBP1","Q96AE4",14241,3,115.659030275287,0.585635928736784,0.00942858845374325,11,0,3314,3350,3757,3820,0
"ALDH1L1","O75891",14240.5,22,215.908170722597,-0.352933369847964,0.015803946792021,13,0,3933,2409,3965,3933.5,0
"SASS6","Q6UVJ0",14231,9,140.267737182669,0.638774579618364,0.00666968609543474,9,0,3576,3476,3537,3642,0
"PCYOX1","Q9UHG3",14224,12,174.107948166403,-0.55525870387953,0.00674143683659967,9,0,3785,3246,3551,3642,0
"PMM1","Q92871",14217,5,141.831608844855,0.658367809648744,0.00736635998676246,8,0,3587,3518,3610,3502,0
"HNRNPC","P07910",14213.5,22,197.424524512261,0.682266352219622,0.00586272858823074,7,0,3883,3572,3453,3305.5,0
"PITPNA","Q00169",14203,9,161.738710897124,0.583202172554257,0.0079548055447591,8,0,3717,3339,3645,3502,0
"ARFGEF3","Q5TH69",14200,19,200.473221800251,0.517067508073291,0.00850450089158435,8,0,3893,3108,3697,3502,0
"DPP3","Q9NY33",14191.5,24,236.085704863614,-1.02725596139391,0.0037831474407945,7,0,3977,3951,2958,3305.5,0
"NID2","Q14112",14176,4,83.2125646901142,0.565155529227972,0.0222937935111707,16,0,2825,3288,4031,4032,0
"SYN1","P17600",14165,17,196.505330418191,-0.502062801033802,0.00717482417231127,9,0,3880,3055,3588,3642,0
"SDC3","O75056",14164.5,1,107.743776997998,-0.603460491744502,0.0107250088562022,10,0,3207,3393,3822,3742.5,0
"NELFE","P18615",14163,10,160.015799719951,0.755385982585161,0.00897779880555938,6,0,3706,3711,3734,3012,0
"DLGAP4","Q9Y2H0",14157.5,16,187.914811818489,0.882464985419527,0.0114552689423102,5,0,3849,3851,3856,2601.5,0
"MBD3","O95983",14152,7,135.520194137151,-0.653984289255884,0.00606667686933371,9,0,3538,3504,3468,3642,0
"FLOT1","O75955",14151,9,158.992571073904,-0.4007401721307,0.0136024652830306,12,0,3702,2642,3923,3884,0
"GNAI1","P63096",14149,10,161.32441201657,0.691655759065425,0.0109356531538338,6,0,3714,3588,3835,3012,0
"PLXNA4","Q9HCM2",14144,2,106.456443889917,-0.714260998846941,0.0108556622983721,8,0,3182,3630,3830,3502,0
"SERBP1","Q8NC51",14140.5,7,143.815301829087,0.771680113270602,0.00635242847715792,7,0,3601,3729,3505,3305.5,0
"TPRG1L","Q5T0D9",14138,9,163.621869252569,-0.81989536122035,0.00430081782694355,8,0,3730,3778,3128,3502,0
"GEMIN5","Q8TEQ6",14138,16,204.459021767758,-0.566186898692454,0.00577987319008547,8,0,3903,3292,3441,3502,0
"RANBP3","Q9H6Z4",14136,9,138.408378903455,0.787707674744314,0.00452063195644835,9,0,3561,3744,3189,3642,0
