"primary_gene_id","Molecule","combined_score","sig_count","fischers_combined_p","mean_logFC","MeanDecreaseGini_mean","stability","identified_biomarker","source1","source2","rank.fischers_combined_p","rank.abs_mean_logFC","rank.MeanDecreaseGini_mean","rank.stability","score.identified_biomarker"
"PARP1","P09874",4229,0,31.1929735520625,-0.0599582630563008,0.00253883525305962,2,0,NA,NA,1032,459,2109,629,0
"TXLNA","P40222",4228.5,0,31.3232481033821,-0.171404745869134,0.000481045751633987,4,0,NA,NA,1039,1265,121,1803.5,0
"ITIH2","P19823",4217,0,27.8668154344891,0.0859502644866337,0.00192075033941396,3,0,NA,NA,802,657,1565,1193,0
"GNA11","P29992",4215,0,32.6617142848515,-0.157628586413547,0.00116148148148148,3,0,NA,NA,1117,1171,734,1193,0
"RAC2","P15153",4214,0,30.1316998621582,-0.166804990727752,0.0012392535966449,3,0,NA,NA,969,1238,814,1193,0
"SARAF","Q96BY9",4214,0,44.2337240525497,-0.224577558849174,0.00119368790898203,1,0,NA,NA,1599,1623,767,225,0
"PPP2R5E","Q16537",4212,0,17.3542935870865,-0.0487779695040572,0.00328740866597312,3,0,NA,NA,80,360,2579,1193,0
"MAP7D1","Q3KQU3",4212,0,37.7663509679889,-0.105937739709857,0.00181891867131926,2,0,NA,NA,1345,776,1462,629,0
"COX20","Q5RI15",4208,0,26.0117498487302,-0.139220945298514,0.00171112781954887,3,0,NA,NA,648,1032,1335,1193,0
"WDR26","Q9H7D7",4205.5,0,35.7103815094175,0.148949255947075,0.000236111111111111,4,0,NA,NA,1267,1106,29,1803.5,0
"SYN1","P17600",4204,0,38.7208474026508,-0.138083246811115,0.00156557510927076,2,0,NA,NA,1387,1020,1168,629,0
"RPSA","P08865",4196,0,20.4340177940536,-0.0528524950449871,0.00123434864169647,6,0,NA,NA,220,398,810,2768,0
"USP9X","Q93008",4195,0,38.6137772670349,0.150344413501815,0.00147361606630957,2,0,NA,NA,1381,1120,1065,629,0
"RB1","P06400",4191,0,33.8743694644583,0.171950699269186,0.000993253968253968,3,0,NA,NA,1182,1272,544,1193,0
"MRPL9","Q9BYD2",4188,0,28.5143610569009,0.0844504408902147,0.00246851756790629,2,0,NA,NA,851,644,2064,629,0
"MRPS36","P82909",4186.5,0,36.7681413200676,0.205853495868092,0.00171843493761141,0,0,NA,NA,1305,1505,1338,38.5,0
"CCZ1","P86791",4186.5,0,29.4925572600571,-0.0222232609899358,0.00117247798640988,5,0,NA,NA,919,172,746,2349.5,0
"ZDHHC17","Q8IUH5",4182,0,27.5159671895469,0.134510817600603,0.00161763575605681,3,0,NA,NA,773,988,1228,1193,0
"F9","P00740",4180,0,42.5289128872046,0.233168352454214,0.000801279915474964,2,0,NA,NA,1524,1672,355,629,0
"PLIN2","Q99541",4169,0,34.8086601007593,0.143690908164907,0.00198700095379972,1,0,NA,NA,1224,1064,1656,225,0
"TMED7","Q9Y3B3",4169,0,45.0505465628422,-0.171899882751568,0.00107456449373154,2,0,NA,NA,1634,1269,637,629,0
"PTPRM","P28827",4168.5,0,24.6304544789675,0.12080078618095,0.00137282600440495,4,0,NA,NA,530,883,952,1803.5,0
"SF3B1","O75533",4160,0,33.1523114592327,0.0629102263633684,0.0022957224418094,2,0,NA,NA,1140,481,1910,629,0
"PTMA","P06454",4150.5,0,24.0346938980085,-0.163995914359057,0.00108914285714286,4,0,NA,NA,471,1215,661,1803.5,0
"SYK","P43405",4149,0,49.8072640137126,0.161937093315719,0.00134780024470427,1,0,NA,NA,1798,1199,927,225,0
"COL6A3","P12111",4146,0,26.1819811171966,-0.0688557877588393,0.00210941710277179,3,0,NA,NA,666,524,1763,1193,0
"SDHB","P21912",4144,0,16.4993507422277,-0.0189831253594522,0.00368043243448507,3,0,NA,NA,60,149,2742,1193,0
"GABBR1","Q9UBS5",4143,0,39.1446206185843,0.176537557768011,0.000665558667911609,3,0,NA,NA,1402,1309,239,1193,0
"MTA2","O94776",4142,0,35.3861295049937,0.107265330175068,0.0018305401714442,2,0,NA,NA,1251,784,1478,629,0
"BUB1B","O60566",4139.5,0,28.0357695469778,-0.0265565598216411,0.00170308384808385,4,0,NA,NA,810,201,1325,1803.5,0
"CYP2U1","Q7Z449",4139,0,20.6898271479022,-0.150035404577478,0.00261669130662939,2,0,NA,NA,234,1117,2159,629,0
"PSME2","Q9UL46",4138.5,0,26.8180057134462,-0.0530791729494761,0.00161129410042454,4,0,NA,NA,716,399,1220,1803.5,0
"FERMT2","Q96AC1",4130,0,35.0694418491848,0.121628651072742,0.00123539104170683,3,0,NA,NA,1238,888,811,1193,0
"ITGA3","P26006",4129,0,42.8922525271356,-0.202946944483671,0.000928677248677249,2,0,NA,NA,1542,1489,469,629,0
"C8orf82","Q6P1X6",4128,0,24.4909908182225,0.187077729043194,0.0024043011372843,1,0,NA,NA,519,1375,2009,225,0
"USE1","Q9NZ43",4126,0,32.2049789489396,0.0916454883018019,0.00154859468610041,3,0,NA,NA,1089,696,1148,1193,0
"GEMIN4","P57678",4124,0,26.0539672512109,-0.0761855735737714,0.00203832159979528,3,0,NA,NA,651,579,1701,1193,0
"BAIAP2","Q9UQB8",4124,0,36.7553765284108,-0.186865172910035,0.00124374727668846,2,0,NA,NA,1304,1374,817,629,0
"U2SURP","O15042",4122.5,0,24.3770396209761,0.0557527446446828,0.00175017762529585,4,0,NA,NA,510,426,1383,1803.5,0
"MCRIP1","C9JLW8",4122,0,23.3302050591417,0.147581058624977,0.00236660169984211,2,0,NA,NA,423,1094,1976,629,0
"C11orf68","Q9H3H3",4119,0,29.7753725319142,0.153463669596083,0.00216564587070981,1,0,NA,NA,938,1148,1808,225,0
"SLC15A4","Q8N697",4116.5,0,21.4224577187858,-0.0936044296715706,0.00120926198926199,5,0,NA,NA,272,711,784,2349.5,0
"LCP1","P13796",4116,0,27.6724287498538,0.141010409788612,0.00148623878536922,3,0,NA,NA,789,1046,1088,1193,0
"SHMT2","P34897",4115,0,50.6816394631024,0.202529493113426,0.000573333333333333,2,0,NA,NA,1827,1487,172,629,0
"VAMP7","P51809",4114.5,1,32.1704916714814,0.164790202798899,1e-04,4,0,NA,NA,1086,1220,5,1803.5,0
"ALDH7A1","P49419",4113,0,24.2357879500608,-0.056925908257252,0.000871630443630444,6,0,NA,NA,495,435,415,2768,0
"PGM2","Q96G03",4106.5,0,34.8508702417253,-0.131872478251443,0.000466705653021441,4,0,NA,NA,1225,969,109,1803.5,0
"ELAPOR1","Q6UXG2",4105,0,16.5063628406912,-0.0335672453143477,0.00143799360249488,6,0,NA,NA,61,252,1024,2768,0
"PRKAG1","P54619",4102.5,0,20.5552598863343,0.028165136751966,0.00222758152958153,4,0,NA,NA,226,214,1859,1803.5,0
"RPL10A","P62906",4102,0,31.6229873391196,-0.136618465917408,0.00126647984969966,3,0,NA,NA,1056,1009,844,1193,0
"XPOT","O43592",4100,0,37.1199608708282,-0.352597530149728,0.000564522417153996,1,0,NA,NA,1324,2391,160,225,0
"UBTF","P17480",4097,0,21.033704136326,0.0591996323610552,0.00106750862663906,6,0,NA,NA,247,450,632,2768,0
"PLG","P00747",4094.5,0,15.7081066858178,0.0111927210260175,0.00195048103076236,5,0,NA,NA,46,94,1605,2349.5,0
"DCAF11","Q8TEB1",4094.5,0,41.882762775541,-0.274524841569138,0.00108232824485456,0,0,NA,NA,1500,1908,648,38.5,0
"NDUFS5","O43920",4088.5,0,28.1602060673062,-0.0125203684670606,0.00123567537076309,5,0,NA,NA,823,104,812,2349.5,0
"PIK3CA","P42336",4087,0,25.7312115564167,-0.058021404043236,0.00296408524701431,2,0,NA,NA,625,439,2394,629,0
"ALOX5","P09917",4085,0,55.1984473944308,0.186648674668428,0.000476780626780629,2,0,NA,NA,1968,1371,117,629,0
"GDAP1","Q8TB36",4084,0,67.2182578220619,-0.211458660929683,0.000252592592592593,1,0,NA,NA,2273,1548,38,225,0
"RAB18","Q9NP72",4083.5,0,27.8096934399282,0.0387046584752889,0.00108158688332601,5,0,NA,NA,798,290,646,2349.5,0
"G6PD","P11413",4082,0,65.2559387262992,-0.156234736790127,0.000925488424618855,1,0,NA,NA,2229,1165,463,225,0
"POLRMT","O00411",4081,0,39.1810016701999,0.118376931770347,0.00157808502500924,2,0,NA,NA,1406,867,1179,629,0
"YME1L1","Q96TA2",4077,0,28.5598328094508,-0.145961295656662,0.0013656890088469,3,0,NA,NA,854,1084,946,1193,0
"SPTBN4","Q9H254",4061,0,39.882366330323,0.129553977164392,0.00180543331392454,1,0,NA,NA,1437,952,1447,225,0
"YWHAG","P61981",4054.5,0,23.9055218636883,-0.092401775515665,0.00149148909226309,4,0,NA,NA,459,699,1093,1803.5,0
"EHHADH","Q08426",4053.5,0,26.4697504381427,-0.149881110718752,0.000912783882783883,4,0,NA,NA,688,1115,447,1803.5,0
"HLA-DPB1","P04440",4049.5,0,24.9881501987108,-0.0689395114220797,0.00156297202276055,4,0,NA,NA,559,525,1162,1803.5,0
"IST1","P53990",4049,0,50.1332936983704,-0.205483000654029,0.00047037037037037,2,0,NA,NA,1808,1499,113,629,0
"ABHD16A","O95870",4047,0,32.8404912646851,0.154703119818822,0.00153679620218751,2,0,NA,NA,1126,1157,1135,629,0
"IGSF8","Q969P0",4046,0,31.0826370380841,-0.233145261113105,0.00115034583193851,2,0,NA,NA,1027,1671,719,629,0
"DMXL2","Q8TDJ6",4045.5,0,27.5248149457639,0.0691956214895235,0.00136020597336387,4,0,NA,NA,774,526,942,1803.5,0
"SPTBN1","Q01082",4041,0,29.7180721472271,0.0589722696430051,0.00182180690298768,3,0,NA,NA,935,448,1465,1193,0
"TM7SF2","O76062",4040.5,0,20.8791538846665,-0.0267686197756043,0.00214738778481319,4,0,NA,NA,242,202,1793,1803.5,0
"PMPCB","O75439",4040,0,22.517980842077,0.0157067521460925,0.00291254320238973,3,0,NA,NA,358,138,2351,1193,0
"RAB10","P61026",4038.5,0,15.6096571819102,-0.0358836906230506,0.00230713585862709,4,0,NA,NA,43,271,1921,1803.5,0
"FOLR2","P14207",4037,0,23.3308094703695,0.133108708671686,0.00240174777276837,2,0,NA,NA,424,977,2007,629,0
"COG4","Q9H9E3",4036,0,25.5347802373256,-0.138751571538041,0.00264267987699136,1,0,NA,NA,607,1028,2176,225,0
"NIF3L1","Q9GZT8",4030,0,19.6735717122678,0.120612754215178,0.00289256145089479,2,0,NA,NA,178,881,2342,629,0
"CTPS2","Q9NRF8",4030,0,27.5360671574969,-0.108725021738847,0.00220366914360722,2,0,NA,NA,776,787,1838,629,0
"ALCAM","Q13740",4029.5,0,25.3117974783527,0.0557842798496215,0.00160326731463513,4,0,NA,NA,589,427,1210,1803.5,0
"THUMPD1","Q9NXG2",4026.5,0,23.8858154786374,0.111825071448378,0.00137523508971349,4,0,NA,NA,457,812,954,1803.5,0
"APPL2","Q8NEU8",4024,0,24.989784557351,0.058510907171607,0.00218953054819334,3,0,NA,NA,560,443,1828,1193,0
"PPM1F","P49593",4023,0,41.6361012849672,0.212056467299873,0.000796097294518347,2,0,NA,NA,1490,1554,350,629,0
"LNPEP","Q9UIQ6",4022,0,16.7735813862723,-0.00914492697622974,0.00355874056892184,3,0,NA,NA,69,74,2686,1193,0
"TMED4","Q7Z7H5",4021,0,42.5767829369885,-0.242977634416883,0.000497925925925926,2,0,NA,NA,1528,1727,137,629,0
"ACO2","Q99798",4017,0,29.9559963419738,-0.113349309437172,0.00195091591855894,2,0,NA,NA,955,826,1607,629,0
"PLAUR","Q03405",4011,0,23.9854749056527,-0.249755231700393,0.00154754533392304,2,0,NA,NA,467,1768,1147,629,0
"SOS1","Q07889",4010,0,33.0838182010579,0.180766205184267,0.000781158958001063,3,0,NA,NA,1135,1343,339,1193,0
"IPO4","Q8TEX9",4010,0,25.6770046542603,0.0814869248357702,0.00193566577717163,3,0,NA,NA,618,618,1581,1193,0
"TWF2","Q6IBS0",4008.5,0,24.8804427970375,-0.0107931085689071,0.00143223567093132,5,0,NA,NA,551,91,1017,2349.5,0
"SYNJ2","O15056",4007.5,0,18.221600014112,0.0436304630971577,0.00160703197635602,5,0,NA,NA,113,331,1214,2349.5,0
"SND1","Q7KZF4",4007.5,0,29.882717195752,0.0664896789630152,0.00117984681984682,4,0,NA,NA,949,505,750,1803.5,0
"CKAP5","Q14008",4006.5,0,23.2520285186809,-0.0512333698505899,0.00176754469035417,4,0,NA,NA,417,380,1406,1803.5,0
"VPS36","Q86VN1",4005,0,34.9053772162646,0.141492097478748,0.00149661569081074,2,0,NA,NA,1230,1048,1098,629,0
"SKIC8","Q9GZS3",4003.5,0,23.3442857325576,0.0509870054499546,0.00176520742740041,4,0,NA,NA,425,375,1400,1803.5,0
"CCT8","P50990",4001,0,55.2490034819151,-0.169367676820032,0.00100645749690933,1,0,NA,NA,1970,1253,553,225,0
"SEPTIN11","Q9NVA2",3996.5,0,43.9880488539051,0.184317471297282,0.00141676873689258,0,0,NA,NA,1590,1361,1007,38.5,0
"GATB","O75879",3994,0,23.4502445697494,0.0603926112802746,0.00310744612856472,2,0,NA,NA,430,460,2475,629,0
"ARHGEF12","Q9NZN5",3991.5,0,29.327081376971,0.121045278597388,0.000840032679738562,4,0,NA,NA,906,886,396,1803.5,0
"ACSS1","Q9NUB1",3990,2,48.1096560770158,-0.191263303104161,0.000623993316624896,2,0,NA,NA,1736,1410,215,629,0
"NRXN3","Q9Y4C0",3989,0,27.1624297707518,-0.22913028941394,0.00174204314758091,1,0,NA,NA,746,1645,1373,225,0
"EIF3H","O15372",3983.5,0,26.8843229171371,0.14002708137031,0.00264828896765135,0,0,NA,NA,725,1040,2180,38.5,0
"PTGR2","Q8N8N7",3974,0,44.2352879026864,0.238799152236539,0.000251416122004357,2,0,NA,NA,1600,1708,37,629,0
"SEPTIN3","Q9UH03",3971.5,0,30.2303029920161,-0.115785236153665,0.000784283413848631,4,0,NA,NA,977,849,342,1803.5,0
"USP7","Q93009",3968.5,0,16.748224982019,-0.0091981106223041,0.00182894450578661,5,0,NA,NA,67,76,1476,2349.5,0
"SSBP1","Q04837",3965,0,35.1762654659583,-0.20198311997346,0.00105409875451155,2,0,NA,NA,1244,1484,608,629,0
"MYO1F","O00160",3963.5,0,18.8839331954387,0.0449054884562959,0.00201465968729127,4,0,NA,NA,139,339,1682,1803.5,0
"PFDN6","O15212",3958.5,0,28.7133969266688,0.128141460223352,0.000800096618357488,4,0,NA,NA,865,936,354,1803.5,0
"HSPB1","P04792",3958.5,0,18.9427964657624,0.0585380018970516,0.0014338648363829,5,0,NA,NA,144,445,1020,2349.5,0
"MYCBP2","O75592",3958,0,27.32700577316,-0.0991753585388608,0.00164927699192917,3,0,NA,NA,759,737,1269,1193,0
"RAB5A","P20339",3957.5,0,22.5458346919545,0.0492356395716977,0.0013042961249277,5,0,NA,NA,361,365,882,2349.5,0
"LAMTOR1","Q6IAA8",3955,0,24.6537482473748,0.00874730789342273,0.00102821350762527,6,0,NA,NA,534,67,586,2768,0
"VAPB","O95292",3954,0,26.1479259872834,0.0995760174429549,0.00230827705627706,2,0,NA,NA,660,740,1925,629,0
"IGF2BP3","O00425",3950.5,0,15.3242045492749,-0.0360463067360582,0.00167437494702941,5,0,NA,NA,32,272,1297,2349.5,0
"PLCB2","Q00722",3948.5,0,26.5840477976994,-0.0695368255672746,0.00133576799732997,4,0,NA,NA,699,530,916,1803.5,0
"ADD1","P35611",3946,0,32.7540681698122,0.153802719923716,0.000937441515691864,3,0,NA,NA,1121,1153,479,1193,0
"UBR4","Q5T4S7",3945,0,27.2165770254328,-0.0612741738020591,0.00253150960804058,2,0,NA,NA,748,468,2100,629,0
"SPART","Q8N0X7",3944,0,28.0911229141879,-0.0727571025599892,0.00175085306850013,3,0,NA,NA,814,552,1385,1193,0
"PPIG","Q13427",3941.5,0,28.3076005522722,0.150457145245504,0.000588744588744588,4,0,NA,NA,834,1122,182,1803.5,0
"PRKCA","P17252",3936.5,0,24.4957569906392,0.0817326455998489,0.00140488591601635,4,0,NA,NA,520,620,993,1803.5,0
"WWC3","Q9ULE0",3935.5,0,18.4531050009662,-0.0622480248449594,0.00188583249077473,4,0,NA,NA,124,474,1534,1803.5,0
"GIMAP4","Q9NUV9",3934.5,0,25.6494017829246,0.12650105814919,0.00103821582434855,4,0,NA,NA,613,924,594,1803.5,0
"PHACTR1","Q9C0D0",3934,0,31.7797557658094,-0.149812808169161,0.00152814492753623,2,0,NA,NA,1065,1114,1126,629,0
"MPC1","Q9Y5U8",3931,0,28.2192320642089,-0.181573816747534,0.0015290952872377,2,0,NA,NA,826,1348,1128,629,0
"DCPS","Q96C86",3930,0,43.7553240584731,0.296678421391935,0.000348148148148148,1,0,NA,NA,1578,2071,56,225,0
"VPS16","Q9H269",3926,0,24.3302999577913,-0.134619956032566,0.00162753401992533,3,0,NA,NA,504,990,1239,1193,0
"CRTAC1","Q9NQ79",3924.5,0,26.0877638720886,-0.00908937044056118,0.00126914992796,5,0,NA,NA,654,72,849,2349.5,0
"ETFDH","Q16134",3924,0,25.8868524680424,0.029600653616055,0.00223771107102915,3,0,NA,NA,641,223,1867,1193,0
"PDGFD","Q9GZP0",3921,0,28.3726896260967,-0.172904541778922,0.0019293062935612,1,0,NA,NA,838,1281,1577,225,0
"F13B","P05160",3917.5,0,18.7944906404493,-0.0137051074278997,0.00222868784513113,4,0,NA,NA,136,117,1861,1803.5,0
"GMPR2","Q9P2T1",3916,0,55.5895848858893,-0.227808591745418,0.00036,1,0,NA,NA,1986,1638,67,225,0
"MYO6","Q9UM54",3914.5,0,25.1775015611593,0.0682412387348416,0.00142703506045611,4,0,NA,NA,577,521,1013,1803.5,0
"EIF3J","O75822",3910.5,0,41.905617516339,0.200740296596011,0.00131552886955215,0,0,NA,NA,1504,1475,893,38.5,0
"APLP1","P51693",3908,0,27.1419056203394,0.10402145710139,0.00211622299446861,2,0,NA,NA,744,763,1772,629,0
"EPCAM","P16422",3907,0,31.8785899122043,-0.184285774809019,0.000706818181818182,3,0,NA,NA,1071,1360,283,1193,0
"SPR","P35270",3895.5,0,29.4951282279347,-0.122238005059196,0.00070037444037444,4,0,NA,NA,920,895,277,1803.5,0
"ELMO2","Q96JJ3",3887,0,26.1761010267312,-0.130754050046126,0.00197164662497996,2,0,NA,NA,664,961,1633,629,0
"HERC2","O95714",3884,0,34.3657485840903,-0.151507720023804,0.00170176897092229,1,0,NA,NA,1201,1134,1324,225,0
"MDH2","P40926",3882,0,15.4548062829238,-0.0665738926067135,0.0036057534371722,2,0,NA,NA,38,508,2707,629,0
"UBAP2L","Q14157",3881,0,21.994695286675,-0.0213507230119443,0.00106621893605765,6,0,NA,NA,318,165,630,2768,0
"METTL3","Q86U44",3879,0,31.1880039154348,-0.151482526439117,0.00148492666604122,2,0,NA,NA,1031,1133,1086,629,0
"MTPAP","Q9NVV4",3878.5,0,28.4597701705031,0.0386393202131409,0.00135825396825397,4,0,NA,NA,845,289,941,1803.5,0
"CARS1","P49589",3875,0,18.9999648872094,0.0232130275923791,0.00292000212133545,3,0,NA,NA,149,177,2356,1193,0
"PAPOLA","P51003",3871.5,0,21.5906397004223,-0.100564063402504,0.00144266826760433,4,0,NA,NA,285,748,1035,1803.5,0
"RAB6A","P20340",3871,0,36.2150665514531,0.181593713465254,0.00105089507957929,2,0,NA,NA,1286,1349,607,629,0
"CYP27A1","Q02318",3871,0,38.9458927807591,-0.158455594402087,0.0010977577977578,2,0,NA,NA,1395,1178,669,629,0
"CDKN1B","P46527",3869,0,46.8003160581601,-0.220470620383063,0.000788802561960457,1,0,NA,NA,1694,1603,347,225,0
"TLN2","Q9Y4G6",3860.5,0,26.411537729344,0.0592254005099847,0.00134060235848565,4,0,NA,NA,683,451,923,1803.5,0
"ROCK1","Q13464",3856,0,27.4482715064836,-0.0323517368361255,0.000389225589225589,6,0,NA,NA,766,240,82,2768,0
"ASCC3","Q8N3C0",3853.5,0,21.7660635746739,0.0604229027368154,0.00117184393208084,5,0,NA,NA,298,461,745,2349.5,0
"HBZ","P02008",3849,0,44.7782193979145,0.206780275047325,0.00042280193236715,2,0,NA,NA,1619,1510,91,629,0
"AP1B1","Q10567",3848,0,20.1425965375603,0.0286492472121218,0.00272970240709371,3,0,NA,NA,205,216,2234,1193,0
"CPD","O75976",3847,0,29.2356891941383,-0.162738683583376,0.000998761252507383,3,0,NA,NA,897,1208,549,1193,0
"MXRA7","P84157",3843.5,0,29.525349316312,0.149275711941064,0.000106666666666667,4,0,NA,NA,923,1109,8,1803.5,0
"ACADS","P16219",3841,0,32.5736127668182,0.133355794355582,0.00152830404889228,2,0,NA,NA,1107,978,1127,629,0
"MGRN1","O60291",3840.5,0,22.3544982712244,0.0784105463455261,0.0014927712738965,4,0,NA,NA,344,597,1096,1803.5,0
"NPEPPS","P55786",3835,0,33.6482219042596,-0.172276592701538,0.00118789049919485,2,0,NA,NA,1168,1275,763,629,0
"HSPA2","P54652",3828.5,0,44.2221828359508,-0.137595277316468,0.000213333333333333,3,0,NA,NA,1598,1017,20.5,1193,0
"TAGLN3","Q9UI15",3828,0,30.3251948598409,-0.147594071128794,0.00152265033082411,2,0,NA,NA,985,1095,1119,629,0
"SQOR","Q9Y6N5",3828,0,30.7927389114841,-0.105489250995121,0.00177375792422232,2,0,NA,NA,1012,774,1413,629,0
"CHADL","Q6NUI6",3827.5,0,18.9365298315099,-0.0614624207631654,0.000488,7,0,NA,NA,143,470,126,3088.5,0
"SHANK3","Q9BYB0",3822.5,0,31.4331366234792,0.113332698433843,0.00055161493477283,4,0,NA,NA,1044,824,151,1803.5,0
"ERAL1","O75616",3821,0,16.5209139092076,0.0434095627618313,0.00273845033781513,3,0,NA,NA,62,329,2237,1193,0
"MPC2","O95563",3817,0,28.1604002031141,0.186215312095997,0.000894082214082214,3,0,NA,NA,824,1369,431,1193,0
"LSAMP","Q13449",3815,0,22.6612891300318,-0.0156446837044893,0.000991385908777211,6,0,NA,NA,369,137,541,2768,0
"CHML","P26374",3810,0,44.8656063509122,0.279718297269413,2e-04,1,0,NA,NA,1625,1941,19,225,0
"SYT2","Q8N9I0",3806,0,26.8752607797404,0.0899461672970816,0.00211663758306375,2,0,NA,NA,722,682,1773,629,0
"DOCK4","Q8N1I0",3801.5,0,17.437467873891,0.0277229602504156,0.00204234172387491,4,0,NA,NA,84,209,1705,1803.5,0
"MAEA","Q7L5Y9",3798,0,30.2418213934464,0.145182239523069,0.00186398909732243,1,0,NA,NA,978,1075,1520,225,0
"MAP3K7","O43318",3797.5,0,20.0230397170714,0.0200444328964732,0.00149505206122853,5,0,NA,NA,198,153,1097,2349.5,0
"TAGLN","Q01995",3797,0,33.453142375995,-0.20680443642289,0.00094952380952381,2,0,NA,NA,1159,1511,498,629,0
"ILF2","Q12905",3795,0,22.5914688685816,0.17125009355729,0.00139107640897115,3,0,NA,NA,364,1263,975,1193,0
"IGFBP7","Q16270",3791,0,37.6435039350456,-0.279347858055173,0.000715110079119367,1,0,NA,NA,1340,1936,290,225,0
"PRORP","O15091",3788.5,0,17.4393262010385,0.0729047302562962,0.00172295657864285,4,0,NA,NA,85,554,1346,1803.5,0
"STXBP5L","Q9Y2K9",3787.5,0,21.8329283760521,0.0959462933682158,0.000857516339869281,5,0,NA,NA,306,723,409,2349.5,0
"NECTIN2","Q92692",3786.5,0,20.2586033001291,0.0206708868841502,0.00147576433138958,5,0,NA,NA,211,157,1069,2349.5,0
"SIRPA","P78324",3782.5,0,15.5003841671202,0.053301045587493,0.00140245355245355,5,0,NA,NA,39,403,991,2349.5,0
"CYB5R3","P00387",3779,0,33.0950369264024,0.0921375670291982,0.00118312288121684,3,0,NA,NA,1136,697,753,1193,0
"SPCS2","Q15005",3777,0,28.3556517346921,0.0850481460513037,0.00149772005772006,3,0,NA,NA,836,649,1099,1193,0
"PPP2R5D","Q14738",3773.5,0,35.4678677924599,-0.116938989773359,0.00196070407386197,0,0,NA,NA,1255,857,1623,38.5,0
"COPS5","Q92905",3762,0,29.0779464363926,-0.146514871022953,0.00191253440541366,1,0,NA,NA,888,1090,1559,225,0
"NUP155","O75694",3754.5,0,21.2244879095667,-0.0191099961503692,0.00189432488841887,4,0,NA,NA,258,150,1543,1803.5,0
"MRPL28","Q13084",3743.5,0,31.0231459654786,0.264216593158214,0.00125357100415924,0,0,NA,NA,1021,1852,832,38.5,0
"IFIT1","P09914",3740.5,0,43.8070823433025,-0.221866552827093,0.000962010582010582,0,0,NA,NA,1580,1612,510,38.5,0
"SLC27A6","Q9Y2P4",3736.5,0,27.590814861882,-0.136724326468527,0.00229215452484769,0,0,NA,NA,779,1011,1908,38.5,0
"LPA","P08519",3732.5,0,24.2272011360573,-0.0667803189989205,0.00134621655147971,4,0,NA,NA,494,509,926,1803.5,0
"HNRNPU","Q00839",3732,0,39.8411481773361,0.0976327908641162,0.00135823298453733,2,0,NA,NA,1433,730,940,629,0
"MTDH","Q86UE4",3732,0,30.5839340747691,-0.0293774494378017,0.00169785416408605,3,0,NA,NA,998,221,1320,1193,0
"ITGA2B","P08514",3730.5,0,15.4398245581733,-0.0178573539020064,0.00159398428731762,5,0,NA,NA,37,148,1196,2349.5,0
"TRRAP","Q9Y4A5",3727,0,32.2428219071669,0.0977883870286623,0.00201372501301563,1,0,NA,NA,1091,731,1680,225,0
"CD82","P27701",3720,0,23.9290929252509,-0.0865724411991145,0.00176726988411199,3,0,NA,NA,461,662,1404,1193,0
"MAGI2","Q86UL8",3717,0,27.9074989044178,0.0695007560098379,0.00158885707445877,3,0,NA,NA,806,529,1189,1193,0
"EIF2B3","Q9NR50",3715,0,22.5179109727338,-0.0823815882181457,0.00188997810033104,3,0,NA,NA,357,626,1539,1193,0
"AFDN","P55196",3713.5,0,49.8562271730081,-0.22920555330308,0.000648465608465609,0,0,NA,NA,1799,1646,230,38.5,0
"TNS1","Q9HBL0",3709.5,0,21.5591745560987,-0.059129096408083,0.00106481962481963,5,0,NA,NA,283,449,628,2349.5,0
"DGKA","P23743",3708.5,0,19.7039860434722,0.0510791436368054,0.00122396714396715,5,0,NA,NA,183,378,798,2349.5,0
"CFI","P05156",3707,0,33.2504265969871,0.113335169962588,0.00150356148256404,2,0,NA,NA,1148,825,1105,629,0
"GNAI1","P63096",3700,0,31.357144394433,0.0139739016396395,0.00229320062977958,2,0,NA,NA,1040,122,1909,629,0
